epoch,balance_loss,edge_loss,fw_loss,loss,lr,p_loss,val_balance_loss,val_edge_loss,val_fw_loss,val_loss,val_p_loss,val_weymouth_loss,weymouth_loss
101,3182.9013671875,10660.5322265625,272.2513427734375,272.2513427734375,0.008421114,759210.5625,3682.10595703125,10634.5791015625,399.338134765625,399.338134765625,759269.375,1.2150289307302625e+18,8.584544236244828e+17
102,3218.122314453125,10661.9404296875,250.39724731445312,250.39724731445312,0.008406929,759739.1875,4118.66162109375,10632.2373046875,412.8995056152344,412.8995056152344,757745.3125,1.7513990151838106e+18,7.985906196970209e+17
103,3256.2783203125,10660.005859375,269.5073547363281,269.5073547363281,0.008392769,759332.1875,3571.296875,10631.57421875,334.3269348144531,334.3269348144531,758870.0,1.1434305889553613e+18,8.538557849607864e+17
104,3160.490478515625,10660.16796875,282.7722473144531,282.7722473144531,0.008378632,759921.3125,3941.99658203125,10625.36328125,343.2031555175781,343.2031555175781,756263.25,1.7468007201174979e+18,7.98151227362771e+17
105,3278.630126953125,10662.1806640625,253.2692108154297,253.2692108154297,0.00836452,759251.5,3378.120849609375,10629.0791015625,318.5146789550781,318.5146789550781,759947.875,7.766986559932334e+17,8.647933830365184e+17
106,3200.58447265625,10658.86328125,254.77674865722656,254.77674865722656,0.008350431,759737.875,4196.43798828125,10625.9365234375,389.60211181640625,389.60211181640625,757211.6875,1.852890535497302e+18,7.516704728101683e+17
107,3300.37109375,10659.4375,255.42263793945312,255.42263793945312,0.008336366,759263.375,3487.744873046875,10627.431640625,293.0799255371094,293.0799255371094,758171.125,9.882713563343094e+17,8.800691042396406e+17
108,3193.60986328125,10658.962890625,252.70384216308594,252.70384216308594,0.008322325,759546.4375,3312.529541015625,10625.4140625,313.5652770996094,313.5652770996094,758801.4375,8.108415156926546e+17,7.695343756655985e+17
109,3208.23291015625,10659.916015625,263.86187744140625,263.86187744140625,0.008308307,759575.125,4028.611572265625,10619.626953125,336.0510559082031,336.0510559082031,756995.375,1.7446676675596124e+18,8.438119523994829e+17
110,3269.560302734375,10658.8935546875,259.33551025390625,259.33551025390625,0.008294313,759429.0,3374.697509765625,10621.7607421875,262.63079833984375,262.63079833984375,759156.875,8.625984829495706e+17,8.773382609536287e+17
111,3248.979248046875,10656.8896484375,245.53167724609375,245.53167724609375,0.008280342,759310.125,3650.24365234375,10620.2626953125,280.9606018066406,280.9606018066406,756926.9375,1.2916162377967206e+18,7.817739329475707e+17
112,3234.135986328125,10658.6103515625,231.52394104003906,231.52394104003906,0.008266396,759650.9375,3457.476318359375,10616.271484375,250.85850524902344,250.85850524902344,758529.75,9.241837097692692e+17,8.331506066202296e+17
113,3263.27978515625,10657.4375,234.1134796142578,234.1134796142578,0.008252472,759660.5,3293.589111328125,10619.392578125,249.33389282226562,249.33389282226562,759807.875,7.845061506231173e+17,8.06621658784727e+17
114,3245.676513671875,10655.982421875,243.0067596435547,243.0067596435547,0.008238572,759335.125,4365.58740234375,10612.5458984375,385.43890380859375,385.43890380859375,755424.125,2.33489265617535e+18,8.041663806004265e+17
115,3258.541748046875,10658.9892578125,274.1790466308594,274.1790466308594,0.008224695,759548.5625,2796.51611328125,10620.7080078125,321.5146789550781,321.5146789550781,760930.5625,5.09184899974955e+17,9.794165768789688e+17
116,3152.47314453125,10660.0595703125,268.8465881347656,268.8465881347656,0.008210842,759712.5625,3429.710693359375,10617.201171875,265.8353271484375,265.8353271484375,756571.6875,1.1134537100941066e+18,8.181505879577723e+17
117,3265.866455078125,10658.857421875,262.1103820800781,262.1103820800781,0.008197012,759179.5,4153.39599609375,10620.2060546875,339.55291748046875,339.55291748046875,755314.75,2.050675634903974e+18,9.596916131545743e+17
118,3281.4404296875,10658.755859375,238.14280700683594,238.14280700683594,0.0081832055,759008.0625,3080.273193359375,10616.314453125,245.6240997314453,245.6240997314453,759147.1875,6.933003554290401e+17,8.814116766566318e+17
119,3266.26171875,10660.3173828125,218.64224243164062,218.64224243164062,0.008169422,759896.4375,3032.60400390625,10617.685546875,255.6997528076172,255.6997528076172,760663.75,5.712494107851489e+17,8.290002938227589e+17
120,3265.96435546875,10659.4697265625,220.09918212890625,220.09918212890625,0.008155663,759490.8125,3572.450439453125,10613.6806640625,251.70413208007812,251.70413208007812,757698.625,1.1571785387516887e+18,8.188040414620549e+17
121,3247.892578125,10659.1533203125,231.16000366210938,231.16000366210938,0.008141926,759700.0625,3276.217529296875,10616.259765625,225.0421905517578,225.0421905517578,759300.125,8.398840845482066e+17,8.361852587128914e+17
122,3315.744873046875,10658.5703125,212.79241943359375,212.79241943359375,0.008128211,759106.375,2916.7626953125,10618.279296875,243.16571044921875,243.16571044921875,759400.375,5.5392928514913075e+17,8.508179030527181e+17
123,3232.062744140625,10659.2890625,233.60231018066406,233.60231018066406,0.00811452,759586.875,4061.662109375,10615.634765625,311.3610534667969,311.3610534667969,755334.9375,1.9164280139315937e+18,8.283104189958062e+17
124,3287.028564453125,10656.642578125,233.87332153320312,233.87332153320312,0.008100852,759526.8125,3283.048583984375,10615.40625,218.7181396484375,218.7181396484375,758310.0,8.856581967215329e+17,8.891052343940874e+17
125,3290.727294921875,10658.76953125,212.5719757080078,212.5719757080078,0.0080872085,759268.5,2653.7333984375,10618.07421875,310.234130859375,310.234130859375,760598.875,3.887438465125581e+17,8.753761137343857e+17
126,3175.866943359375,10659.4228515625,252.0159149169922,252.0159149169922,0.008073587,759563.1875,4212.9736328125,10616.94921875,329.7698059082031,329.7698059082031,756082.625,2.1409049950531092e+18,8.663327680348815e+17
127,3352.595458984375,10656.4443359375,225.109619140625,225.109619140625,0.008059988,759312.4375,3209.902587890625,10610.015625,223.39501953125,223.39501953125,757579.3125,8.573371136522322e+17,9.132565570540012e+17
128,3242.84375,10657.0947265625,209.49627685546875,209.49627685546875,0.008046412,759509.5,3257.553955078125,10614.740234375,210.82846069335938,210.82846069335938,758246.4375,8.319953634968207e+17,8.253847559932477e+17
129,3271.221435546875,10656.0869140625,209.26275634765625,209.26275634765625,0.008032858,759569.9375,3106.879638671875,10614.388671875,215.48785400390625,215.48785400390625,759995.125,6.993287715257057e+17,8.077432293645353e+17
